transaction_id,amount_usd,hour_of_day,txn_velocity_1h,account_age_days,failed_logins_7d,chargebacks_90d,country_mismatch,is_international,device_risk_score,ip_risk_score,merchant_risk_score,fraud
1200,85.67,4,3,1852,0,0,0,0,20.5,41.2,56.3,0
1201,223.61,15,1,1014,0,0,0,0,20.8,55.2,28.1,0
1202,39.28,19,2,2760,1,0,0,0,18.1,0.0,18.4,0
1203,49.34,10,4,1822,0,0,1,0,39.0,0.0,44.5,0
1204,26.24,15,0,1149,0,0,0,0,46.5,11.3,10.3,0
1205,106.0,1,1,3057,0,0,0,0,58.6,26.6,13.4,0
1206,25.96,1,0,447,0,0,0,0,10.6,38.8,23.7,0
1207,42.54,4,2,1082,1,0,0,0,22.1,29.4,53.9,0
1208,12.41,19,3,3286,0,0,0,1,58.6,17.8,20.8,0
1209,3.45,20,0,826,0,0,0,1,30.7,14.0,41.7,0
1210,171.94,13,2,2867,0,0,0,0,44.1,14.1,47.6,0
1211,66.3,19,3,1561,0,0,0,1,25.8,46.6,0.0,0
1212,58.87,6,2,932,1,0,0,0,49.1,22.0,16.3,0
1213,13.61,2,1,1136,0,0,0,0,39.2,54.8,21.3,0
1214,7.83,22,1,2320,0,0,0,0,48.6,6.4,38.2,0
1215,23.6,1,3,3019,0,0,0,0,12.8,40.0,17.0,0
1216,31.28,15,1,3368,1,0,0,1,30.3,34.6,34.8,0
1217,50.46,1,1,2866,1,0,0,0,33.6,52.0,31.7,0
1218,28.76,9,1,2567,0,0,0,0,23.5,23.9,21.9,0
1219,78.6,22,2,3479,1,0,0,0,15.6,14.4,34.4,0
1220,37.54,19,0,1504,0,0,0,0,30.1,32.7,29.4,0
1221,36.44,7,4,2535,0,1,0,0,15.3,33.4,30.8,0
1222,71.59,13,2,2199,0,0,0,0,0.6,22.0,,0
1223,16.82,8,2,3434,0,0,0,0,40.0,19.5,57.8,0
1224,38.7,16,4,1018,2,0,0,1,8.6,17.6,12.0,0
1225,18.39,10,0,304,1,1,0,0,35.5,29.8,31.4,0
1226,16.73,21,2,1583,1,0,0,0,45.1,37.2,35.7,0
1227,94.48,0,0,2841,0,0,1,1,40.1,7.0,25.0,0
1228,67.79,22,0,2356,0,0,0,0,7.4,25.1,11.7,0
1229,43.64,10,0,300,0,0,0,0,14.8,15.7,0.0,0
1230,80.48,3,0,3288,1,0,0,0,29.0,36.5,32.3,0
1231,38.46,10,0,3170,0,1,0,0,45.0,6.7,19.9,0
1232,83.4,14,2,3215,0,0,0,1,0.0,14.0,26.3,0
1233,14.64,12,2,2853,1,0,0,0,16.2,5.9,29.6,0
1234,25.49,9,1,2710,0,0,0,0,17.7,7.5,27.4,0
1235,38.76,14,2,3104,0,0,0,0,29.9,31.1,28.9,0
1236,12.92,11,1,2525,1,0,0,0,9.9,42.6,19.6,0
1237,16.84,7,4,832,0,0,0,0,0.0,0.1,12.2,0
1238,10.74,1,2,1542,0,0,0,0,35.6,13.5,44.4,0
1239,49.01,14,1,947,0,0,0,0,43.2,19.2,53.5,0
1240,19.89,3,1,1250,0,0,0,0,38.3,39.8,32.3,0
1241,35.51,1,1,2766,1,0,0,0,21.7,49.9,17.6,0
1242,43.45,19,3,3388,0,0,0,0,68.0,14.9,24.5,0
1243,25.35,3,1,1258,0,0,1,0,38.6,2.1,23.4,0
1244,29.25,18,1,2,1,0,1,1,27.7,11.9,0.0,0
1245,32.02,23,1,983,0,0,0,1,38.5,26.1,32.2,0
1246,40.21,3,1,998,0,0,0,0,0.0,35.1,0.0,0
1247,82.96,20,1,1788,0,0,0,1,10.3,47.1,44.1,0
1248,12.07,16,0,1416,1,0,0,0,32.5,0.0,40.8,0
1249,30.86,14,1,687,1,0,0,1,13.6,41.3,27.1,0
1250,11.16,12,0,1739,1,0,0,0,31.9,0.0,34.9,0
1251,90.16,10,2,549,0,0,0,0,25.2,0.0,35.8,1
1252,6.78,21,2,1084,0,0,0,0,38.2,12.9,24.0,0
1253,32.79,9,1,1337,0,0,0,0,17.7,18.4,69.6,0
1254,20.7,9,0,2597,0,0,0,0,36.8,0.0,8.4,0
1255,18.27,10,1,1464,0,0,0,0,0.0,19.4,40.2,0
1256,50.48,7,0,1032,0,1,0,0,36.3,63.8,64.5,0
1257,43.69,10,0,3129,0,0,0,0,13.5,29.4,29.7,0
1258,13.51,0,0,3196,0,0,0,0,21.9,0.0,61.8,0
1259,41.39,6,0,2619,0,0,0,0,49.0,29.2,29.6,0
1260,36.04,5,3,3613,2,0,0,0,8.7,37.5,24.2,0
1261,15.95,4,0,1348,1,0,0,0,53.5,38.7,39.8,0
1262,9.1,0,2,2703,0,0,0,0,35.0,19.2,33.4,0
1263,53.56,7,1,3231,0,0,1,0,24.3,15.5,36.0,0
1264,49.63,11,3,865,0,0,0,1,29.1,29.3,43.3,0
1265,43.14,5,6,2921,1,0,0,0,21.8,17.8,31.6,0
1266,18.92,7,3,3083,3,0,0,1,37.1,32.8,20.8,0
1267,74.45,20,3,1251,0,0,0,1,17.4,0.0,29.3,0
1268,431.31,9,0,1186,1,0,0,0,10.1,40.1,40.4,0
1269,32.46,13,1,3638,0,0,0,1,33.5,25.5,0.0,0
1270,43.44,4,0,2835,0,0,0,0,42.3,27.0,7.2,0
1271,14.99,18,0,744,0,0,0,1,17.0,38.2,23.0,0
1272,15.1,12,2,1644,0,0,0,0,48.0,49.6,34.2,0
1273,114.0,10,4,2347,1,0,0,1,31.8,25.7,29.9,0
1274,171.26,15,1,1867,0,1,0,0,7.1,63.6,0.0,0
1275,23.4,16,1,1811,0,0,0,0,48.4,45.4,27.1,0
1276,16.93,8,3,1099,0,0,0,0,22.6,0.0,59.8,0
1277,13.71,3,1,3284,0,0,0,1,28.0,19.7,58.3,0
1278,17.51,6,4,3586,0,0,1,1,6.0,38.8,28.3,0
1279,29.55,8,0,34,0,0,0,0,19.8,15.4,29.5,0
1280,10.55,16,0,111,0,0,0,0,31.9,0.0,14.3,0
1281,16.13,16,0,2114,0,0,0,0,30.1,3.6,35.8,0
1282,59.77,19,0,1321,0,0,0,0,25.2,27.4,11.0,0
1283,24.7,18,2,2573,2,0,0,0,25.9,0.0,4.0,0
1284,15.16,9,3,2511,0,0,0,0,24.8,0.0,33.8,0
1285,11.09,13,0,2425,0,0,0,1,26.1,8.1,0.0,0
1286,65.6,16,3,3586,0,0,1,1,23.8,19.9,6.2,0
1287,,5,1,591,0,0,0,0,28.4,6.8,25.6,0
1288,25.04,22,1,687,0,0,0,0,23.8,16.0,53.6,0
1289,62.0,17,2,3223,0,0,0,0,14.8,8.5,50.0,0
1290,42.99,15,3,3548,1,0,0,0,29.7,45.2,41.5,0
1291,35.31,8,2,844,0,0,0,0,22.0,42.9,54.9,0
1292,35.58,19,0,2195,0,0,0,0,12.6,38.2,2.7,0
1293,13.2,4,1,3287,0,0,0,0,43.5,20.0,52.7,0
1294,15.81,23,0,2241,1,0,0,0,16.6,62.0,3.2,0
1295,19.37,11,0,336,0,0,0,0,22.5,3.5,53.8,0
1296,2.86,11,0,2649,0,0,0,0,21.0,9.5,35.3,0
1297,20.13,20,2,1965,0,0,0,1,20.5,15.6,29.4,0
1298,25.89,23,1,776,1,0,0,1,29.3,0.0,25.5,0
1299,26.24,14,0,3554,0,0,0,0,37.3,,38.2,0
1300,25.42,3,0,2020,0,0,0,0,20.9,38.5,31.1,0
1301,32.98,20,1,1765,0,0,0,0,14.3,0.0,39.5,0
1302,34.75,13,2,1017,1,0,0,0,13.7,24.6,33.0,0
1303,102.87,15,0,970,1,0,0,1,13.2,12.2,30.2,0
1304,31.76,11,2,323,0,0,0,0,13.5,16.7,49.3,0
1305,55.37,11,2,246,0,0,1,0,47.3,20.8,6.9,0
1306,17.52,11,1,2274,1,0,0,0,28.2,0.0,13.1,0
1307,36.47,8,1,1282,0,0,0,0,9.2,17.9,26.2,0
1308,35.49,0,3,3549,0,0,0,0,37.8,48.1,55.3,0
1309,23.52,4,0,1915,0,0,0,0,25.8,12.6,11.0,0
1310,7.24,23,1,690,0,0,0,0,42.8,32.0,35.1,0
1311,9.68,17,1,1682,1,0,0,0,35.6,22.5,35.5,0
1312,40.41,3,4,1390,0,0,0,0,28.6,5.6,26.2,0
1313,27.15,3,1,2651,2,0,0,0,14.5,12.4,3.6,0
1314,23.26,2,1,2724,3,1,0,0,45.2,28.9,18.9,0
1315,16.5,7,1,3166,1,0,0,0,21.9,21.7,5.4,0
1316,30.45,19,2,601,0,0,0,0,16.4,18.1,42.1,0
1317,44.76,6,0,2217,0,0,0,1,0.1,33.1,54.7,0
1318,125.01,20,0,3325,2,0,0,0,19.3,17.5,23.2,0
1319,28.16,5,0,2850,0,0,0,1,12.8,0.5,28.6,0
1320,24.81,9,1,1433,0,0,0,0,28.0,26.5,22.1,0
1321,35.48,9,2,2595,2,0,0,1,4.4,23.8,14.8,0
1322,72.4,14,0,132,0,0,0,1,33.5,25.8,50.4,1
1323,180.23,19,0,1520,0,0,0,0,25.6,,50.8,0
1324,44.84,19,1,232,1,0,0,0,12.7,33.7,29.1,0
1325,9.13,8,2,517,0,0,0,0,25.4,15.1,20.9,0
1326,29.36,22,1,2548,1,0,0,0,8.4,0.0,0.0,0
1327,11.65,9,3,3262,0,0,0,1,24.9,13.3,37.2,0
1328,13.37,3,3,239,1,0,0,0,14.8,42.3,17.4,0
1329,122.23,15,0,1978,1,0,0,1,39.4,24.0,70.1,0
1330,21.9,17,2,489,0,0,0,0,12.9,8.7,45.8,0
1331,16.36,14,2,1475,0,0,0,1,32.9,32.9,0.0,0
1332,86.49,11,4,1740,1,0,0,0,3.1,14.7,50.1,0
1333,30.88,2,2,902,0,0,0,1,7.5,10.3,7.4,0
1334,11.77,22,2,7,0,0,0,0,0.0,0.0,24.7,0
1335,30.51,17,4,1568,1,0,0,0,40.1,0.0,0.0,0
1336,9.56,12,0,3221,1,0,0,0,17.3,10.6,43.1,0
1337,14.69,22,1,1209,0,0,0,0,20.5,13.9,61.6,0
1338,33.88,1,1,3077,0,0,0,0,16.1,0.0,28.1,0
1339,3.82,16,1,1184,0,0,0,0,17.6,33.7,67.6,0
1340,51.73,23,1,2995,1,0,0,0,20.2,29.5,16.6,0
1341,35.84,10,2,2802,0,0,0,0,34.9,39.6,29.0,0
1342,57.31,22,1,2748,0,0,0,0,21.4,0.0,5.5,0
1343,21.46,0,2,19,1,0,0,0,38.1,21.6,14.2,0
1344,41.11,2,5,3275,0,0,0,0,32.6,39.2,46.1,0
1345,13.35,9,1,3029,0,0,0,0,34.1,0.0,54.8,0
1346,14.07,4,0,2592,0,0,0,0,26.9,19.3,18.0,0
1347,31.94,9,0,434,0,0,0,0,12.5,33.2,0.0,0
1348,30.08,2,1,2667,1,0,0,0,33.3,16.6,64.7,0
1349,29.23,18,1,2806,0,0,0,0,21.1,43.9,41.7,0
1350,86.65,11,2,556,0,0,0,0,16.7,29.6,48.6,0
1351,23.68,13,1,3069,0,0,0,0,33.8,16.5,31.4,0
1352,42.21,2,3,2444,2,0,0,0,33.7,5.3,44.9,0
1353,38.81,18,3,3316,0,0,0,0,43.8,23.7,32.6,0
1354,33.46,20,1,1227,1,0,0,1,15.9,0.0,37.8,0
1355,41.01,21,1,691,0,1,1,0,25.7,16.9,31.8,0
1356,7.39,8,1,1175,2,0,0,1,21.8,15.8,25.9,0
1357,18.95,8,0,2266,0,0,0,0,4.3,2.1,21.8,0
1358,71.22,15,4,3468,0,0,0,0,39.5,45.5,55.5,0
1359,23.34,22,3,1007,0,0,0,0,20.8,39.2,44.2,0
1360,51.55,13,2,3499,0,0,0,0,36.4,27.0,41.8,0
1361,43.03,15,2,809,1,0,0,0,17.4,0.0,9.5,0
1362,2.59,22,0,2289,1,0,0,0,49.4,2.3,11.2,0
1363,10.36,19,1,494,0,0,0,1,21.8,19.5,40.4,0
1364,17.34,20,0,311,0,0,0,0,29.5,24.7,15.2,0
1365,17.13,7,2,3111,1,0,1,0,7.1,29.8,16.8,0
1366,20.61,18,4,550,0,0,0,0,36.2,0.0,13.2,0
1367,20.89,11,2,54,0,1,0,0,32.2,30.8,65.5,0
1368,15.38,0,3,372,0,0,0,0,14.9,30.5,23.5,0
1369,17.32,3,1,2613,2,0,0,1,17.4,33.1,47.1,0
1370,6.19,9,0,1642,0,0,0,0,32.5,28.0,11.0,0
1371,138.79,7,2,3637,0,0,0,0,0.0,5.7,77.8,0
1372,89.42,15,1,891,1,0,1,0,20.9,26.5,29.1,0
1373,59.23,21,0,1923,0,0,0,0,40.1,0.0,37.7,0
1374,27.51,10,0,2615,0,0,0,0,14.7,20.2,44.0,0
1375,14.19,10,2,3102,0,0,1,0,0.0,16.6,38.0,0
1376,206.18,2,4,523,1,1,0,1,31.8,0.0,27.0,0
1377,13.83,19,2,685,0,0,0,0,32.6,27.9,13.7,0
1378,92.18,4,2,2846,0,0,0,1,26.7,10.3,27.3,0
1379,37.59,10,2,3131,2,0,0,0,34.6,15.9,45.4,0
1380,14.16,15,0,3414,0,0,0,0,19.8,9.5,40.9,0
1381,15.27,23,1,129,0,0,0,0,42.6,24.5,28.9,0
1382,20.95,0,1,524,0,0,0,0,50.6,27.2,33.0,0
1383,17.79,8,3,2668,0,0,0,0,38.4,43.3,43.1,0
1384,9.46,12,1,1206,0,0,0,0,17.4,0.0,28.7,0
1385,41.15,6,1,32,2,0,0,1,38.0,11.9,10.1,0
1386,14.06,9,1,2964,0,1,0,0,12.4,17.6,47.9,0
1387,53.93,5,1,2978,0,0,0,0,23.3,22.0,41.7,0
1388,25.4,2,2,1165,0,0,0,0,29.1,60.5,9.0,0
1389,32.82,7,0,947,1,0,0,1,32.2,6.3,27.6,0
1390,32.13,18,1,2882,2,0,0,0,41.4,21.9,13.2,0
1391,21.47,14,1,1127,3,1,0,0,19.8,20.8,1.6,0
1392,27.08,15,3,2475,1,0,0,0,28.0,38.0,18.6,0
1393,33.62,2,0,3312,2,0,0,1,29.2,33.9,32.6,0
1394,185.79,21,1,2465,0,0,0,1,37.8,0.0,29.2,0
1395,10.46,18,2,3122,1,0,1,0,7.2,49.5,60.1,0
1396,16.67,17,2,1554,0,0,0,0,5.3,0.0,30.1,0
1397,21.44,20,2,1040,0,0,0,0,39.2,18.1,25.4,0
1398,10.66,20,1,1662,0,0,0,0,24.6,18.9,30.5,0
1399,10.03,20,2,3549,0,0,0,0,22.5,30.6,34.1,0
1400,8.4,18,0,1942,1,0,0,0,19.9,22.7,37.4,0
1401,27.57,11,4,1229,0,0,0,0,35.9,1.3,38.9,0
1402,18.78,7,0,925,0,0,0,0,19.7,24.1,6.5,0
1403,32.92,23,1,3060,1,0,0,0,41.0,0.0,20.7,0
1404,9.17,14,0,2306,0,0,0,0,29.4,55.1,12.0,0
1405,14.07,0,1,3534,0,1,0,0,14.7,32.8,32.1,0
1406,59.46,18,0,311,2,0,0,0,28.0,0.0,2.6,0
1407,52.26,14,0,162,0,0,0,0,36.1,24.9,0.5,0
1408,8.22,16,2,2084,0,0,0,1,24.8,0.0,16.7,0
1409,55.38,8,2,468,0,0,1,0,18.2,12.7,38.7,0
1410,18.41,3,0,2095,0,0,0,0,41.8,37.9,28.5,0
1411,11.76,3,1,2642,1,0,0,0,42.1,6.8,67.0,0
1412,50.99,17,0,1788,0,0,1,0,0.0,0.0,67.5,1
1413,58.42,1,1,1329,0,0,0,0,6.9,17.2,44.3,0
1414,3.87,23,1,2849,0,2,1,0,34.7,0.0,34.2,0
1415,56.6,6,2,318,0,0,0,0,40.1,22.1,15.9,0
1416,18.96,11,3,2946,0,0,0,0,0.0,25.3,32.9,0
1417,18.54,5,0,782,0,0,0,1,8.0,12.2,35.8,0
1418,20.86,16,3,855,0,0,0,0,22.0,0.2,0.0,0
1419,65.99,22,0,1024,1,0,0,0,16.7,20.3,5.6,0
1420,76.4,4,1,2169,1,0,0,0,27.3,0.0,0.0,0
1421,36.36,14,0,2414,1,0,0,0,33.1,6.5,28.0,0
1422,51.63,6,0,3576,0,0,0,0,9.7,12.4,53.2,0
1423,151.28,3,3,3620,0,0,0,0,4.8,9.7,73.4,0
1424,27.07,19,2,3348,0,0,0,0,20.4,0.5,0.0,0
1425,12.21,19,0,656,0,0,0,0,2.4,9.2,36.4,0
1426,41.71,6,1,496,1,0,0,0,37.3,32.3,39.4,0
1427,48.15,9,3,2487,0,0,0,1,31.6,2.3,0.0,0
1428,24.21,10,1,116,0,0,0,0,28.2,30.6,,0
1429,23.58,21,1,3630,0,0,0,0,26.1,35.6,0.0,0
1430,152.75,3,0,353,2,0,0,1,29.4,15.4,26.7,0
1431,22.4,1,0,2414,1,0,0,0,26.7,30.7,19.4,0
1432,13.49,13,2,2636,0,0,0,0,4.6,19.4,36.8,0
1433,3.23,0,1,3046,1,0,0,1,16.6,0.0,34.2,0
1434,53.06,12,1,1846,0,0,0,1,40.3,6.6,30.6,0
1435,76.33,3,1,2640,1,0,0,0,48.4,40.5,11.5,0
1436,10.85,14,3,2838,0,0,0,0,24.9,7.2,39.5,0
1437,44.04,20,3,2475,0,0,0,1,35.8,9.2,53.5,0
1438,21.13,7,0,2099,0,1,0,0,47.9,33.0,63.9,0
1439,29.23,20,2,305,1,0,0,0,29.4,11.5,19.3,0
1440,17.35,11,1,1011,0,0,1,0,,30.4,29.8,0
1441,27.55,22,1,3332,1,0,0,0,22.5,0.0,32.4,0
1442,55.55,2,2,2656,1,0,0,1,27.8,48.5,53.2,0
1443,18.55,13,0,737,0,0,1,0,0.0,40.7,35.9,0
1444,16.22,20,2,1343,0,0,1,0,34.8,0.0,24.7,0
1445,12.47,15,2,3173,1,2,0,0,11.9,51.6,55.5,0
1446,68.6,10,0,3070,1,0,0,1,37.6,21.4,58.9,0
1447,14.35,12,1,1978,0,0,0,0,27.7,32.9,2.0,0
1448,45.93,3,2,3329,0,0,0,1,28.9,1.2,46.8,0
1449,10.35,11,0,2276,0,0,0,0,48.0,0.0,15.9,0
1450,5.1,14,0,2200,1,1,0,0,0.0,44.1,26.7,0
1451,17.86,17,0,692,0,1,0,0,33.2,29.2,17.8,0
1452,33.72,18,0,3481,2,0,0,0,27.8,0.0,24.3,0
1453,66.46,20,0,1442,1,0,0,1,40.4,25.2,43.9,0
1454,52.81,12,1,1968,1,0,0,0,19.3,0.0,11.8,0
1455,36.17,20,0,3538,0,0,0,0,21.5,0.0,1.7,0
1456,3.83,19,0,1124,0,1,0,0,19.8,4.8,6.5,0
1457,41.1,15,1,2095,0,0,0,0,38.8,0.0,32.8,0
1458,8.61,2,1,3377,2,0,0,0,37.0,22.9,35.0,0
1459,16.05,19,0,852,0,0,0,0,23.1,51.7,8.0,0
1460,116.66,22,2,1450,0,0,0,1,26.5,0.0,32.5,0
1461,62.38,8,1,33,0,0,0,0,43.6,47.1,0.6,0
1462,11.87,3,0,487,1,0,0,1,53.6,50.9,25.1,0
1463,21.31,12,3,2867,1,0,0,0,18.4,52.1,2.3,0
1464,52.69,11,0,2452,0,0,0,1,15.4,12.0,15.8,0
1465,25.02,22,1,1291,0,0,0,0,13.1,67.4,44.4,0
1466,23.7,17,0,2060,1,0,0,0,36.3,19.7,50.2,0
1467,11.51,2,1,2566,0,0,0,0,0.0,3.1,26.8,0
1468,43.28,13,0,2684,1,0,0,0,5.3,35.3,14.0,0
1469,48.14,17,1,884,0,0,0,1,,32.9,54.7,0
1470,14.94,9,1,1805,0,0,0,0,30.5,23.0,0.0,0
1471,5.6,8,2,1055,0,0,0,0,31.9,19.9,2.3,0
1472,119.51,21,0,1999,1,0,0,0,48.0,48.1,6.7,0
1473,16.16,13,2,659,0,0,0,1,42.4,8.0,54.1,0
1474,39.48,3,2,1126,0,0,0,0,21.7,25.9,25.2,0
1475,14.32,5,0,3590,1,0,0,1,46.7,11.6,14.7,0
1476,15.65,17,0,1256,2,0,0,1,10.3,7.4,27.7,0
1477,60.85,15,2,2709,1,0,0,0,0.0,16.7,41.1,0
1478,22.04,4,1,1467,0,1,0,0,11.2,1.1,24.6,0
1479,52.55,23,0,391,0,0,0,0,36.7,42.4,46.8,0
1480,53.57,2,1,2653,0,0,1,1,33.6,14.0,42.4,0
1481,18.87,23,1,3229,0,0,0,0,27.2,16.8,15.2,0
1482,35.96,3,1,495,0,0,0,0,67.4,0.0,23.2,0
1483,52.78,7,0,1616,0,0,0,0,30.3,24.3,36.6,0
1484,76.72,16,0,1674,0,0,0,0,13.5,11.8,37.5,0
1485,23.03,11,0,947,1,0,0,0,,14.8,0.0,0
1486,28.75,1,1,1061,0,0,0,0,25.2,0.0,0.0,0
1487,13.5,12,1,1310,0,0,0,0,11.2,39.3,51.2,0
1488,53.32,14,1,2899,0,0,1,0,18.3,11.7,10.1,0
1489,30.99,15,2,2891,0,0,0,0,27.0,27.5,27.2,0
1490,9.88,15,2,433,0,1,0,0,30.0,7.8,65.5,0
1491,21.67,22,1,3502,0,0,1,0,17.8,0.0,19.4,0
1492,26.15,13,0,2823,0,0,0,0,22.8,34.7,41.0,0
1493,17.93,14,0,3476,0,1,0,0,0.4,0.0,68.3,0
1494,16.16,7,0,2776,0,0,0,0,1.6,1.0,44.9,0
1495,7.8,14,0,304,0,0,0,0,36.8,0.0,42.3,0
1496,31.07,4,1,2529,0,0,0,0,13.1,36.3,17.4,0
1497,20.5,1,1,2708,0,0,0,0,35.9,13.8,66.1,0
1498,59.74,9,1,1086,0,0,0,0,29.0,24.8,29.5,0
1499,26.5,3,1,1328,1,0,0,0,15.8,30.4,,0
1500,56.18,23,3,2005,0,0,0,0,18.8,13.2,8.6,0
1501,11.13,19,0,1850,1,1,0,0,0.9,12.3,19.4,0
1502,38.95,6,0,1072,0,0,0,0,39.4,31.6,27.4,0
1503,51.49,1,0,1351,0,0,0,0,28.2,,42.3,0
1504,52.16,14,0,1068,1,0,0,0,23.8,9.3,48.2,0
1505,23.19,17,2,633,0,0,1,0,9.7,0.0,48.3,0
1506,14.27,3,1,2392,0,0,0,0,27.1,19.8,,0
1507,109.45,21,2,391,0,0,0,0,40.2,7.7,26.9,0
1508,24.84,2,1,652,0,0,0,0,33.4,31.4,19.6,0
1509,11.22,22,0,1995,0,0,0,0,41.2,45.6,,0
1510,24.57,11,2,3118,0,0,0,0,34.3,7.0,,0
1511,37.83,4,2,1592,0,0,0,0,26.6,23.2,20.8,0
1512,16.53,14,1,2445,1,1,0,0,21.7,14.9,17.5,0
1513,40.5,4,0,3069,0,0,0,0,2.0,28.0,8.4,0
1514,59.72,6,0,1468,1,1,0,0,11.6,51.8,36.4,0
1515,28.26,16,0,3158,0,0,0,0,33.6,14.8,20.9,0
1516,65.56,22,1,1109,0,0,0,1,36.7,12.9,0.0,0
1517,26.72,15,2,3346,0,0,0,1,17.2,24.3,20.9,0
1518,20.19,22,2,684,1,0,0,1,21.2,23.8,49.2,0
1519,103.71,3,0,689,1,0,0,0,30.4,,24.6,0
1520,48.54,2,2,2342,0,0,0,1,28.0,3.9,93.8,0
1521,32.09,3,0,3029,0,0,0,0,19.8,0.0,29.2,0
1522,7.02,19,0,3203,0,0,0,0,20.3,26.1,48.8,0
1523,9.8,21,4,1242,0,1,0,0,33.3,0.0,41.9,0
1524,7.8,3,5,3350,0,0,0,0,31.7,0.0,33.9,0
1525,28.43,19,3,997,0,0,0,0,23.7,17.4,11.6,0
1526,28.71,8,0,916,1,0,0,0,41.3,45.1,24.3,0
1527,40.88,23,2,638,0,0,0,0,0.0,19.8,36.0,0
1528,67.01,17,2,1199,0,0,0,0,42.1,9.0,37.4,0
1529,8.72,21,0,539,0,0,1,1,3.0,33.4,0.0,0
1530,10.06,9,0,66,0,0,0,0,22.3,51.0,38.2,0
1531,14.17,17,1,2696,0,0,0,0,17.8,25.5,40.1,0
1532,42.27,17,1,2994,0,0,0,0,20.7,0.3,12.4,0
1533,36.99,11,1,686,1,0,1,1,,34.7,28.3,0
1534,12.84,14,2,1230,0,0,0,0,16.2,20.2,56.1,0
1535,,6,1,1750,0,0,0,0,13.2,0.3,,0
1536,39.75,21,0,3492,1,0,0,0,36.9,0.0,29.1,0
1537,31.0,23,1,3081,1,0,0,0,3.3,0.0,30.2,0
1538,65.95,2,0,1056,0,0,0,0,36.1,31.6,24.8,0
1539,15.36,20,1,3078,0,0,0,0,15.2,19.0,28.0,0
1540,26.3,22,0,2752,0,0,0,0,22.6,60.9,34.1,0
1541,13.32,0,2,3320,0,0,0,1,38.0,65.1,61.7,0
1542,73.35,19,4,3464,1,0,1,0,49.4,14.4,35.5,0
1543,66.42,7,3,2366,0,0,1,0,16.8,22.2,20.1,1
1544,43.27,16,3,3338,0,0,0,1,0.0,33.2,13.1,0
1545,63.84,21,0,20,1,0,0,1,38.6,12.1,36.4,0
1546,88.15,18,1,2881,1,0,0,0,17.3,16.1,7.6,0
1547,93.87,16,0,71,0,0,0,0,41.7,27.7,38.3,0
1548,114.08,15,1,1151,0,0,0,0,41.7,0.0,22.3,0
1549,16.72,12,1,115,0,0,1,0,37.7,1.8,36.5,0
1550,15.7,0,2,713,2,0,0,0,32.4,25.8,28.0,0
1551,82.65,2,2,1971,0,0,0,0,17.8,36.9,33.3,0
1552,21.21,4,1,1456,0,0,0,0,19.7,18.2,22.4,0
1553,7.29,16,1,778,0,0,1,1,30.0,18.2,21.3,0
1554,20.74,11,3,824,0,0,0,0,0.0,5.2,54.1,0
1555,67.22,11,0,166,2,0,0,1,38.2,32.9,23.4,0
1556,20.59,5,2,3631,0,0,0,0,16.1,11.3,25.8,0
1557,54.86,0,1,200,3,0,0,0,35.3,1.8,35.0,0
1558,38.09,8,0,2583,0,0,1,1,9.1,34.2,9.4,0
1559,10.23,16,0,2174,0,0,0,0,13.6,7.2,22.4,0
1560,42.84,2,1,3183,0,0,0,0,16.1,16.1,31.4,0
1561,30.14,19,1,1848,0,1,0,1,21.5,0.0,0.0,0
1562,19.3,13,0,162,0,0,0,0,46.3,41.6,37.1,0
1563,9.55,8,2,1529,0,0,0,0,13.2,26.8,15.9,0
1564,107.21,10,1,2355,0,0,0,0,52.6,42.5,10.3,0
1565,14.45,19,1,1906,0,0,0,1,58.2,45.2,36.2,0
1566,5.88,17,1,996,0,0,0,0,14.6,12.8,22.9,0
1567,58.17,0,1,337,0,0,0,0,34.3,0.0,54.0,0
1568,20.94,4,1,819,2,0,0,1,13.3,8.6,18.8,0
1569,77.01,13,0,2450,0,1,0,0,21.0,25.3,38.5,0
1570,27.5,3,0,1009,2,0,0,0,7.3,,24.7,0
1571,29.54,15,2,2367,1,0,0,1,28.3,10.5,16.7,0
1572,47.75,2,3,542,1,0,0,0,30.8,27.4,35.6,0
1573,32.81,14,2,1805,0,0,0,0,28.4,38.3,25.0,0
1574,32.71,21,1,3029,0,1,0,0,32.8,22.9,0.0,0
1575,70.95,3,0,661,0,0,0,1,17.6,0.0,29.1,0
1576,14.53,16,2,1187,1,0,0,0,6.1,13.0,60.0,0
1577,46.62,16,2,2518,1,0,0,1,32.8,12.5,68.3,0
1578,37.63,21,2,1187,1,0,0,0,6.3,21.5,34.5,0
1579,8.31,22,1,2492,0,0,0,0,23.9,18.8,43.1,0
1580,72.54,4,2,20,0,0,0,0,40.2,0.0,33.1,0
1581,,2,1,2372,1,0,0,0,40.7,33.8,4.6,0
1582,102.23,7,2,2572,1,0,0,1,34.5,0.0,0.0,0
1583,21.14,14,0,330,0,0,0,0,39.2,46.4,53.0,0
1584,12.45,17,1,3155,0,0,0,0,1.1,31.5,26.3,0
1585,347.92,1,0,3435,1,0,0,0,34.1,51.8,43.6,0
1586,13.29,6,1,1108,0,0,0,1,27.6,23.0,21.2,0
1587,15.9,10,3,3501,0,0,0,0,31.5,45.7,12.8,0
1588,46.65,8,1,3394,1,0,0,0,16.1,22.2,58.6,0
1589,21.2,15,0,1208,0,0,0,0,26.7,31.2,0.0,0
